,00:02:05,00:03:06,00:04:07,00:05:07
1050.0,209.69676161929965,867.8182233884581,2600.771956520737,8897.559310344222
1057.5,-293.22323838074226,632.2582233884023,1762.981956520758,8269.254310344288
1065.0,-577.1232383807073,500.5482233884395,1593.5919565207441,8439.789310344262
1072.5,-85.11823838076089,-156.82177661155583,2033.0719565207255,8770.72431034426
1080.0,-27.92823838070035,181.68822338845348,1553.481956520758,7876.569310344232
1087.5,-236.18823838070966,547.4032233884209,1247.8319565207348,8696.024310344248
1095.0,-156.39823838073062,1168.4182233884349,1148.2769565207418,8952.999310344283
1102.5,123.62676161929267,946.8382233884186,2195.131956520723,8313.219310344255
1110.0,-192.2982383806957,-547.7467766116024,2492.496956520772,9080.494310344278
1117.5,300.52676161925774,-56.32677661156049,1051.2719565207371,9182.279310344253
1125.0,-118.35323838074692,440.17822338844417,1329.9469565207255,8321.614310344274
1132.5,-585.9382383807097,434.0632233884535,1317.8419565207441,7527.924310344213
1140.0,-190.41323838068638,334.3882233884069,1734.4769565207534,7552.604310344264
1147.5,-315.97323838074226,-37.20677661156515,1966.6769565207069,8546.96431034425
1155.0,423.78676161926705,-73.10677661158843,2085.941956520721,8188.744310344278
1162.5,255.7917616192717,-978.7017766115605,2847.1169565207674,7556.379310344288
1170.0,31.93176161928568,-54.70677661156515,1195.2719565207371,6257.579310344241
1177.5,254.50676161923911,441.75822338840226,1282.7119565207395,4488.564310344227
1185.0,99.14676161925308,92.69822338840459,2177.3519565207534,5882.634310344292
1192.5,115.01676161924843,399.8132233884535,1930.3819565207232,5382.069310344232
1200.0,-64.11823838076089,19.463223388418555,1392.0669565207209,5444.169310344267
1207.5,-34.963238380732946,137.2532233883976,2388.5319565206883,5642.889310344297
1215.0,-242.48823838075623,631.2082233884139,1305.786956520693,5457.634310344292
1222.5,569.7117616193136,437.4682233884232,1007.2519565207185,4796.754310344288
1230.0,983.286761619267,284.7782233884209,1406.9619565207395,4250.324310344236
1237.5,745.4217616192764,720.7882233884302,563.5669565207209,5851.199310344236
1245.0,44.37176161928801,-234.6317766116117,1616.6819565207115,5353.289310344262
1252.5,-825.5782383807236,147.4132233884302,744.6769565207069,4383.554310344218
1260.0,493.2667616192484,760.5232233884162,1229.9669565207441,5249.609310344269
1267.5,-171.78323838068172,509.71322338841856,1160.5269565207418,3879.1543103442527
1275.0,-207.50823838071665,347.1632233884302,435.80695652071154,4007.0343103442574
1282.5,-16.11323838075623,174.09822338842787,844.4269565207069,5056.424310344213
1290.0,-467.003238380712,-35.111776611593086,1150.7919565206976,4673.419310344267
1297.5,321.3967616192531,1284.8832233884023,1155.5169565207325,5005.46431034425
1305.0,422.6117616192787,732.5382233884302,909.5819565207348,3258.8493103442597
1312.5,-419.1732383806957,-161.1667766115861,1234.231956520758,4315.959310344246
1320.0,-145.64823838073062,685.1332233884023,817.6419565207325,4603.344310344255
1327.5,434.62676161929267,428.8332233884139,394.15695652068825,4010.829310344241
1335.0,-238.5482383806957,558.3032233884442,849.9869565207628,4756.929310344218
1342.5,-534.3482383807423,147.09822338842787,619.9219565207022,4130.479310344264
1350.0,213.1567616192624,218.18322338844882,1630.0319565206883,4530.119310344278
1357.5,-244.0932383807376,25.578223388409242,1176.5219565207371,4734.729310344264
1365.0,-37.27823838067707,-49.38177661161171,313.07695652073016,4782.079310344241
1372.5,201.7917616192717,154.67822338844417,1203.6669565206976,3676.219310344255
1380.0,263.8267616193043,537.8882233884069,1820.2369565207628,3561.999310344283
1387.5,-404.40323838067707,567.9082233884255,69.93195652071154,4322.5593103442225
1395.0,264.45676161930896,366.6182233883883,781.8269565207302,5171.884310344292
1402.5,244.48176161927404,235.8432233884232,1619.9169565206976,28341.00431034417
1410.0,-175.69823838071898,-803.6717766115908,1436.036956520693,100554.63431034429
1417.5,-292.9682383807376,233.96322338841856,1863.2419565207674,242316.2943103442
1425.0,173.316761619295,31.198223388404585,2042.4519565207302,287311.97431034426
1432.5,-194.7182383807376,-475.266776611621,2680.4769565207534,307734.10931034427
1440.0,-183.61323838075623,58.95322338840924,1943.6119565207628,273874.9193103442
1447.5,-589.8582383807516,-70.93677661154652,1267.6269565207185,273206.0343103442
1455.0,206.26176161924377,235.85322338837432,1096.6519565207418,292881.33431034425
1462.5,175.91176161926705,142.10822338837897,691.1369565207278,313217.8893103442
1470.0,53.97676161926938,447.2182233884232,909.9269565207069,303362.94431034423
1477.5,399.996761619288,-329.13677661161637,531.2969565207022,286534.3893103443
1485.0,21.811761619290337,263.1032233883743,1034.4669565207441,201930.69931034424
1492.5,-229.753238380712,-251.18177661154186,1944.7119565207395,183438.7793103443
1500.0,693.1867616192903,-136.14177661162103,2178.8519565207534,205696.11931034428
1507.5,704.7517616192927,898.6832233884488,2101.591956520744,135128.68931034423
1515.0,199.9517616193043,419.1632233884302,1503.2269565207534,45793.85931034427
1522.5,256.20676161930896,203.19322338845814,543.1269565207185,14941.854310344264
1530.0,-488.52823838067707,475.2982233884395,800.6219565207721,5775.314310344227
1537.5,-121.95823838072829,987.3032233884442,365.66695652069757,1398.899310344248
1545.0,-229.3432383807376,947.7932233884349,665.4319565207115,2633.4943103442783
1552.5,317.10676161927404,-158.78677661158144,803.2219565207488,1955.5593103442225
1560.0,112.05176161928102,-297.65177661157213,-294.67304347926984,1064.4343103442225
1567.5,-181.31323838070966,-38.10177661158377,309.9469565207255,1217.9043103442527
1575.0,28.566761619294994,-708.001776611607,425.4019565207418,1499.749310344283
1582.5,-189.1382383807213,544.4132233884302,479.4269565207069,1108.5643103442271
1590.0,-424.09823838074226,-154.59177661157446,38.20695652073482,460.24431034427835
1597.5,-822.503238380712,-295.1567766115768,-320.64804347924655,474.3493103442597
1605.0,-110.63323838071665,311.73822338838363,990.1769565207069,110.56431034422712
1612.5,370.6017616192694,-244.69177661155118,1475.2419565207674,888.874310344283
1620.0,506.0767616193043,454.0032233883976,400.28195652068825,701.7943103442667
1627.5,-153.28323838068172,212.56822338845814,154.12695652071852,474.5993103442597
1635.0,-95.40323838067707,-228.76677661162103,612.0569565207115,713.8693103442783
1642.5,58.84176161931828,115.49822338839294,478.7469565207721,566.734310344269
1650.0,-1309.728238380747,-87.45677661156515,188.23695652076276,722.5493103442132
1657.5,-323.2632383807213,125.57822338840924,136.6969565207255,469.1043103442644
1665.0,402.8417616193183,-439.4717766115791,116.20695652073482,608.4393103442271
1672.5,302.1317616192391,126.3782233883976,-477.21804347931175,875.8943103442434
1680.0,-291.6732383806957,987.733223388379,105.27195652073715,1276.5043103442877
1687.5,-336.31323838070966,-54.26177661161637,448.0519565207069,1191.9043103442527
1695.0,469.74176161928335,322.5582233884488,426.3669565207674,450.8493103442597
1702.5,22.816761619294994,569.9082233884255,331.9619565207395,429.80931034422247
1710.0,-669.6732383806957,-186.04677661159076,18.851956520753447,481.0643103442271
1717.5,303.70676161930896,200.6382233884069,1096.0769565207302,572.9493103442364
1725.0,448.74176161928335,81.8332233884139,1002.9769565207534,718.1293103442877
1732.5,-20.34823838074226,360.3332233884139,118.94195652072085,621.1993103442364
1740.0,311.07176161929965,169.07822338840924,553.4369565207162,-254.0106896557263
1747.5,78.72176161932293,108.66822338843485,-530.9880434792722,614.3293103442411
1755.0,-30.043238380691037,-49.72677661158377,-429.4530434792978,-89.81068965577288
1762.5,-206.06323838070966,222.1182233883883,618.1819565207115,-184.39568965573562
1770.0,91.93176161928568,629.6382233884069,-692.6130434792722,851.1493103442481
1777.5,244.26676161924843,104.97322338842787,-694.2080434793024,1150.624310344283
1785.0,-105.2632383807213,95.8782233883976,-215.57304347929312,308.6493103442481
1792.5,-142.89823838073062,130.7082233884139,-195.42304347926984,83.06931034423178
1800.0,348.496761619288,133.5482233884395,94.19195652072085,225.36931034427835
1807.5,892.566761619295,67.2082233884139,-462.6880434792838,500.80931034422247
1815.0,494.93676161929034,-588.5217766116257,534.0969565207488,-289.6056896557566
1822.5,197.82176161929965,3.7082233884138986,105.70695652073482,-233.69068965577753
1830.0,292.23176161927404,-171.88677661161637,-514.7080434793024,463.43431034422247
1837.5,157.03676161926705,73.04822338843951,109.51695652073249,522.124310344283
1845.0,94.3617616192787,-164.22677661158377,106.65695652068825,-366.42568965576356
1852.5,320.28676161926705,-111.93177661154186,451.89695652073715,220.31431034422712
1860.0,393.4867616192787,643.7682233884116,-253.5180434792419,932.8093103442225
1867.5,241.01676161924843,642.6382233884069,-719.9330434792791,335.9093103442574
1875.0,-103.01823838072596,448.65822338842554,-399.13804347923724,253.9193103442667
1882.5,-276.2182383807376,148.05822338844882,452.0619565207162,488.2593103442923
1890.0,-22.923238380695693,498.0382233884302,939.3869565207278,573.7243103442597
1897.5,-481.09823838074226,256.9682233884232,-520.4630434793071,998.5443103442667
1905.0,272.62676161929267,639.0882233884186,-603.5380434792605,813.5843103442458
1912.5,421.02676161925774,563.6282233883976,143.26195652072784,288.5893103442504
1920.0,-212.558238380705,310.9782233883743,-47.00304347922793,417.3293103442411
1927.5,45.09176161931828,419.95322338840924,203.70195652073016,-535.6306896557217
1935.0,406.34676161932293,-199.3817766116117,276.3319565207348,586.3193103442318
1942.5,-231.81823838071432,671.9232233884395,867.0069565207232,154.34931034425972
1950.0,-472.308238380705,-236.5067766116117,783.8069565207115,-99.02068965573562
1957.5,398.65176161925774,175.16822338843485,-31.54304347926518,417.2043103442411
1965.0,2.511761619243771,243.53322338842554,169.53195652068825,1002.8793103442877
1972.5,-408.45323838072363,-361.3167766115512,414.0619565207162,-480.4656896557426
1980.0,-274.5932383807376,157.6382233884069,411.16695652069757,78.59931034425972
1987.5,-145.2982383806957,-252.89677661162568,39.906956520688254,1825.329310344241
1995.0,-25.123238380707335,287.28322338842554,210.94195652072085,-136.65568965574494
2002.5,125.65176161925774,977.873223388393,310.5069565207232,302.4093103442574
2010.0,430.92176161927637,-542.6967766115558,-279.52304347924655,880.9693103442551
2017.5,545.9067616192624,-638.7967766115908,-367.35304347926285,-927.2156896557426
2025.0,-831.2082383807283,-200.6117766115931,-192.9730434792582,12.419310344266705
2032.5,449.54676161927637,14.123223388392944,922.9469565207255,813.4293103442178
2040.0,401.92176161927637,2.0582233884488232,410.7869565206929,349.6143103442737
2047.5,-125.34823838074226,-128.68677661154652,27.27195652073715,-56.845689655747265
2055.0,-25.338238380732946,328.84822338842787,-10.813043479283806,-492.06568965577753
2062.5,-509.89323838072596,466.3682233883883,-370.0430434792652,-436.84568965574726
2070.0,408.58176161930896,175.14822338841623,754.1669565206976,454.249310344283
2077.5,320.816761619295,-80.36677661159774,-76.58804347930709,233.00931034429232
2085.0,47.74176161928335,346.08822338841856,564.1319565207232,-40.36068965570303
2092.5,552.941761619295,-89.03177661157679,546.8969565207371,824.8343103442458
2100.0,69.91676161927171,50.25822338840226,-150.26304347923724,361.69931034423644
2107.5,178.1567616192624,-113.75177661160706,297.6519565207418,-511.45068965578685
2115.0,695.2017616193043,-474.2217766115791,685.3219565207255,-364.8106896557729
2122.5,-291.09823838074226,-445.91177661158144,163.9019565207418,4.169310344266705
2130.0,-305.0482383806957,-518.1867766115465,232.0719565207255,593.0843103442458
2137.5,132.05676161928568,-773.6617766115814,47.26695652073249,284.73431034426903
2145.0,573.0017616192927,-522.4467766115558,31.356956520758104,164.3043103442178
2152.5,49.82676161930431,-47.46677661157446,438.1869565207162,-93.9206896557589
2160.0,410.16176161926705,-7.541776611586101,294.63695652072784,-492.07568965578685
2167.5,68.8267616193043,561.7032233884092,-5.488043479272164,-322.92568965576356
2175.0,-704.918238380691,-190.05677661154186,476.9819565207581,-485.88068965572165
2182.5,4.991761619283352,508.67822338844417,1235.746956520772,-224.62068965571234
2190.0,165.14176161924843,741.9032233884209,465.8369565207395,400.0993103442597
2197.5,-115.87823838071199,-522.0717766115558,600.7619565207278,-177.64068965573097
2205.0,-193.34823838074226,-286.2117766115698,145.66695652069757,359.57431034423644
2212.5,-511.2982383806957,-823.1867766115465,-701.0380434792605,517.874310344283
2220.0,151.6117616192787,-308.4067766115768,160.65695652068825,-728.9006896557403
2227.5,-224.2632383807213,302.72322338842787,484.7969565207022,-306.7756896557403
2235.0,-340.003238380712,39.573223388404585,-81.0180434792419,-132.68568965577288
2242.5,10.736761619278695,241.44322338845814,-819.3380434793071,-345.42568965576356
2250.0,-475.2882383806864,746.4782233883743,-196.92304347926984,235.70931034424575
2257.5,-575.0482383806957,-121.4167766115861,485.04195652069757,911.3993103442481
2265.0,-486.4232383806957,-543.6967766115558,-226.5630434792838,793.8843103442923
2272.5,-121.12323838070733,610.0232233884162,-452.1530434792512,463.2043103442411
2280.0,-345.58823838073295,-618.891776611621,74.51695652073249,83.3293103442411
2287.5,-306.8182383807143,-583.391776611621,498.6169565207674,798.859310344269
2295.0,-396.4232383806957,-397.8717766116024,66.1069565207581,557.539310344262
2302.5,89.33676161931362,-333.13677661161637,-163.59304347931175,802.2393103442737
2310.0,133.44676161929965,174.0032233883976,35.91195652069291,473.93431034422247
2317.5,-433.49823838070733,223.21322338841856,556.8369565207395,226.4193103442667
2325.0,-479.74823838070733,39.30322338844417,83.5269565207418,865.9643103442504
2332.5,-480.49823838070733,-278.3467766115791,173.15695652068825,638.1593103442574
2340.0,-532.378238380712,-199.52177661162568,878.1869565207162,-3.160689655749593
2347.5,209.41176161926705,-154.6117766115931,856.4469565207255,73.76931034424342
2355.0,134.9517616193043,-142.5417766115861,196.3569565207581,-606.8006896557636
2362.5,-134.308238380705,197.22822338837432,340.96695652074413,269.59431034425506
2370.0,-290.31323838070966,137.57822338840924,151.85195652075345,530.3993103442481
2377.5,786.106761619274,-699.1317766116117,186.50695652072318,-47.325689655786846
2385.0,253.71676161931828,162.19322338845814,1032.6119565207628,461.99431034427835
2392.5,-118.683238380705,-444.2817766115768,565.9969565207721,40.674310344213154
2400.0,280.70676161930896,-256.0967766115791,567.3769565207185,277.4643103442504
2407.5,370.38676161924377,-49.7467766116024,-34.33304347930243,88.2143103442504
2415.0,33.881761619239114,-136.57177661155583,-467.7030434792978,200.23431034426903
2422.5,274.82176161929965,-361.8817766116117,1259.356956520758,479.5693103442318
2430.0,-39.50823838071665,-170.3267766115605,180.91695652069757,16.924310344213154
2437.5,-359.9432383807143,685.983223388379,-900.6530434792512,859.9643103442504
2445.0,-404.1032383807469,200.4582233884139,-521.4280434792745,232.9293103442178
2452.5,164.4067616192624,-1020.6567766115768,-251.70304347929778,-0.4906896557076834
2460.0,448.58176161930896,98.9132233884302,-208.8930434792419,492.2593103442923
2467.5,9.076761619304307,118.10822338837897,537.2819565206883,550.164310344262
2475.0,387.7117616193136,22.573223388404585,248.6419565207325,28.514310344296973
2482.5,-429.00823838071665,552.0082233884023,71.79695652070222,133.99431034427835
2490.0,-145.55323838070035,-222.4167766115861,-119.01304347923724,730.0343103442574
2497.5,485.2717616192531,178.6732233884395,-82.3480434792582,158.51431034429697
2505.0,367.426761619281,-129.99177661159774,1112.8619565207628,-750.000689655717
2512.5,441.816761619295,240.69822338840459,500.8119565207162,-154.91568965575425
2520.0,97.63176161923911,152.89322338841157,87.71695652074413,400.4443103442318
2527.5,303.9167616192717,-179.2117766115698,-301.38804347923724,529.734310344269
2535.0,-164.12323838070733,59.47322338842787,848.8869565207278,-590.5806896557333
2542.5,114.9867616192787,-31.5417766115861,1.9219565207022242,360.4743103442597
2550.0,671.6317616192391,1106.4332233884488,218.04195652069757,186.12931034428766
2557.5,214.13676161924377,1260.708223388414,237.08195652073482,-445.9356896557729
2565.0,-185.47823838074692,182.27822338842088,-196.64804347924655,254.35431034426438
2572.5,-103.89323838072596,417.3432233884232,76.86695652076742,898.6793103442178
2580.0,426.59676161932293,187.56822338845814,-85.36304347927216,-134.64568965573562
2587.5,-44.123238380707335,99.10322338837432,108.44695652072551,741.0043103442877
2595.0,408.7267616192694,764.3132233884535,-756.3430434793117,548.374310344283
2602.5,283.6017616192694,466.1282233883976,-492.5280434792512,427.124310344283
2610.0,-377.5932383807376,-304.91177661158144,233.6969565207255,1410.2243103442597
2617.5,46.09676161932293,422.4782233883743,-528.2380434792722,-497.5356896557496
2625.0,178.17176161927637,486.5482233884395,-389.7030434792978,458.67431034421315
2632.5,-764.5232383807306,323.44322338845814,522.5119565207278,618.3193103442318
2640.0,482.67176161927637,-397.43177661154186,-11.093043479311746,-1.7206896557472646
2647.5,1038.161761619267,333.3332233884139,503.66695652069757,155.0793103442411
2655.0,-176.09823838074226,287.0382233884302,-18.55804347927915,409.4443103442318
2662.5,69.72176161932293,-375.0317766115768,-357.84304347931175,534.0943103442551
2670.0,455.7917616192717,-601.876776611607,-235.75304347922793,-422.50568965572165
2677.5,8.656761619262397,-831.876776611607,91.0619565207162,-126.9556896557333
2685.0,-320.51823838072596,-648.5817766115651,747.8469565207488,245.58431034424575
2692.5,79.16176161926705,-186.3817766116117,-80.88304347923258,-33.19068965577753
2700.0,102.05176161928102,-177.0317766115768,-416.2430434792768,103.80431034421781
2707.5,-721.9082383806817,-943.2617766116164,-527.6180434792768,-591.6306896557217
2715.0,-57.60823838075157,-148.7367766115931,-122.01304347923724,670.8243103442364
2722.5,133.57176161929965,207.52822338842088,-350.5530434792745,1826.8093103442225
2730.0,-323.23823838075623,-63.38677661161637,794.5519565207069,153.85431034426438
2737.5,168.23176161927404,-7.07677661156049,308.03195652068825,-814.5606896557729
2745.0,198.68676161929034,630.5532233884442,-443.4180434792652,-706.5256896557403
2752.5,317.44676161929965,463.4682233884232,-54.033043479255866,-837.1056896557566
2760.0,925.2517616192927,136.10322338837432,414.29195652069757,925.3193103442318
