,00355.p,00355.p,00355.s,00355.s,00387.o,00387.o,00355.p
1365,292144.471994,0.000000,674348.518060,50384158.201499,79076.699186,0.000000,
1366,351959.325074,0.000000,633526.785134,30634539.654455,261769.748024,0.000000,
1367,284176.534610,1804631.140716,453801.287827,41506516.236470,253335.670389,0.000000,
1368,427982.284711,3614464.820983,714774.537352,19879556.515404,288998.346892,0.000000,
1369,247438.454608,1809835.553705,678246.478256,63344244.379684,417552.392151,0.000000,
1370,221245.186811,0.000000,515501.285270,38061251.977519,232307.446152,0.000000,
1371,232641.581234,0.000000,471930.064790,29040759.367194,221563.410699,0.000000,
1372,226319.500544,0.000000,483702.461948,49076718.047460,246288.868239,0.000000,
1373,206646.506431,0.000000,539947.323255,21843202.331391,179982.441085,0.000000,
1374,275924.123594,0.000000,807745.619876,23697431.827644,193591.925425,0.000000,
1375,320887.574157,0.000000,492473.290894,21905925.062448,318659.188225,0.000000,
1376,325810.622343,1828110.012490,919410.797297,31077870.212323,278947.450636,0.000000,
1377,339685.885948,1830728.143214,833571.285912,40276019.150708,120677.880534,0.000000,
1378,326744.176657,5500044.442132,890713.577461,38500311.094921,264080.909900,0.000000,
1379,197223.342527,3671940.049958,658905.257988,45899250.624480,181535.122099,0.000000,
1380,372566.609887,0.000000,816953.289149,18385937.760200,114463.235568,0.000000,
1381,242738.885808,1841219.400500,881052.252192,55236582.014988,130359.772008,0.000000,
1382,294853.446891,0.000000,423148.458133,38720784.866778,288101.077878,0.000000,
1383,265971.923625,1846476.269775,588293.831069,49854859.283930,389941.888026,0.000000,
1384,232492.766114,1849107.514571,586874.943589,16641967.631141,178319.694398,0.000000,
1385,354886.815613,1851740.632806,682648.524301,22220887.593672,275771.920413,0.000000,
1386,364446.381276,1854375.624480,828493.015820,55631268.734388,149400.379902,0.000000,
1387,410301.831807,0.000000,510043.713572,57567387.177352,194950.041632,0.000000,
1388,451746.331055,1859651.228143,796798.805027,24175465.965862,301920.914725,0.000000,
1389,370548.791433,3724583.680266,681991.640674,39108128.642798,145491.550010,0.000000,
1390,289119.457210,0.000000,928824.712926,26109080.557868,159357.181139,0.000000,
1391,353362.666121,0.000000,870867.990054,35483995.004163,182380.730901,0.000000,
1392,415504.070857,0.000000,767084.438505,33664048.501249,226015.950631,0.000000,
1393,388657.731716,3745746.044963,555551.934159,52440444.629475,150890.648784,0.000000,
1394,167130.345607,0.000000,563206.370129,28132845.024979,263287.530751,0.000000,
1395,249903.636618,0.000000,1086736.915201,28172622.814321,174244.737458,0.000000,
1396,247960.799167,3761657.160699,1035465.929856,47020714.508743,153827.532817,0.000000,
1397,321884.503392,0.000000,717342.607560,35786199.417152,255208.427690,0.000000,
1398,343060.432453,0.000000,868011.966677,33950549.750208,151959.654644,0.000000,
1399,345849.792328,3777601.998335,551054.002443,58552830.974188,265151.507451,0.000000,
1400,274760.747142,1891462.218984,454856.026782,32154857.722731,369426.214645,0.000000,
1401,247401.621594,1894125.312240,596538.489451,34094255.620316,157227.198770,0.000000,
1402,407513.536490,1896790.278934,717779.524499,39832595.857619,254695.960306,0.000000,
1403,243460.690310,0.000000,707195.338520,55084256.452956,74197.543714,0.000000,
1404,315782.608934,0.000000,543331.841843,51357397.481266,260056.266181,0.000000,
1405,365054.977887,1904796.419650,506891.625346,38095928.393006,265071.767383,0.000000,
1406,223531.509387,0.000000,619368.557259,36241908.721898,223531.509387,0.000000,
1407,244830.368004,0.000000,818432.944470,36292721.065779,209854.601146,0.000000,
1408,350247.696774,3825638.842631,1053078.074967,30605110.741049,177458.833032,0.000000,
1409,348399.814221,1915497.502082,722520.420097,38309950.041632,240840.140032,0.000000,
1410,280983.025823,0.000000,576015.202938,46036258.950874,217761.845013,0.000000,
1411,260272.681294,0.000000,785507.641744,30733748.542881,471304.585046,0.000000,
1412,218370.968758,0.000000,1047241.420063,32700230.745212,260636.317549,0.000000,
1413,204567.730322,0.000000,1147460.372379,34672114.071607,216324.496432,0.000000,
1414,294329.224776,1928916.007494,911243.279907,30862656.119900,256655.084005,0.000000,
1415,306529.165962,1931605.328893,572973.748683,48290133.222315,235791.666125,0.000000,
1416,269177.006476,0.000000,526548.003896,32883040.903414,325845.849945,0.000000,
1417,342850.940968,5810968.776020,581664.355022,54235708.576187,361766.854952,0.000000,
1418,428567.993901,0.000000,786102.618647,56250851.477935,234410.118211,0.000000,
1419,234736.027269,1942381.348876,799050.921107,36905245.628643,203912.104496,0.000000,
1420,486744.882423,0.000000,517611.631065,50572080.974188,213692.875210,0.000000,
1421,256787.481380,0.000000,418468.488174,29216708.992506,252032.157650,0.000000,
1422,230953.191397,0.000000,650002.280941,44861109.804330,223810.309189,0.000000,
1423,262268.808382,0.000000,607986.783068,33204184.845962,429167.140989,0.000000,
1424,274570.014058,1955893.526228,613604.292286,39117870.524563,200555.488529,0.000000,
1425,303640.626118,0.000000,815287.035482,41130633.222315,270168.431113,0.000000,
1426,505171.788174,3922623.022481,928941.487258,43148853.247294,129285.670907,0.000000,
1427,347635.962544,1964023.313905,1021330.483061,41244489.592007,275711.280639,0.000000,
1428,376925.912392,1966736.990008,813871.874527,47201687.760200,244881.802955,0.000000,
1429,254836.388174,1969452.539550,781337.982610,41358503.330558,312535.193044,0.000000,
1430,166112.948504,1972169.962531,772786.325650,29582549.437968,219076.497303,0.000000,
1431,168752.744295,1974889.258951,648492.688791,59246677.768526,226610.828053,0.000000,
1432,267962.350583,1977610.428809,799058.901289,53395481.577852,292103.102888,0.000000,
1433,265913.918374,0.000000,988716.296498,27724668.609492,195809.339893,0.000000,
1434,309852.873257,1983058.388843,711693.318261,9915291.944213,222706.752653,0.000000,
1435,300582.717527,0.000000,676311.114436,47658844.296420,235133.254840,0.000000,
1436,303423.132726,1988513.842631,718505.978294,27839193.796836,293713.592478,0.000000,
1437,289255.470193,0.000000,887212.156475,23894932.556203,264948.287824,0.000000,
1438,343201.571551,3987953.580350,1100192.271923,45861466.174022,92494.040560,0.000000,
1439,377795.674422,3993422.148210,882335.704133,59901332.223147,251051.319132,0.000000,
1440,258717.537276,1999447.231474,1130058.676968,35990050.166528,383194.842946,0.000000,
1441,307953.299619,0.000000,823652.872789,26028408.409659,325061.816264,0.000000,
1442,340191.159848,0.000000,651013.298702,44108353.663614,308374.720438,0.000000,
1443,272034.949716,0.000000,345557.909099,38145671.940050,218118.112836,0.000000,
1444,296947.854048,8041642.381349,795133.096789,68353960.241465,105526.923339,0.000000,
1445,373534.826935,4026312.239800,606994.093769,24157873.438801,253118.994567,0.000000,
1446,364201.319152,0.000000,556145.257624,30238552.768526,386348.696668,0.000000,
1447,492835.153648,0.000000,635757.348206,52484972.522898,113352.085339,0.000000,
1448,342987.239815,2021403.934221,927792.821371,52556502.289759,308441.762424,0.000000,
1449,365692.418183,0.000000,864813.151109,40483139.050791,261914.840050,0.000000,
1450,353818.840008,6080735.532889,625987.178475,40538236.885928,257322.792733,0.000000,
1451,235374.167360,2029668.609492,711077.747710,32474697.751873,406330.141549,0.000000,
1452,287794.874002,0.000000,826169.767610,28453981.473772,364705.573089,0.000000,
1453,263342.166237,6105563.280600,1075727.905477,38668567.443797,442216.090473,0.000000,
1454,273650.532261,4075900.291424,858267.578455,34645152.477102,348282.495605,0.000000,
1455,244128.432199,4081428.809326,585410.015986,61221432.139883,341281.583788,0.000000,
1456,264415.206210,0.000000,1007771.163292,26565246.981682,187086.230809,0.000000,
1457,317228.472834,0.000000,1069084.932072,51156213.572023,257279.785055,0.000000,
1458,302650.426123,0.000000,702849.336699,34833313.176520,172585.780186,0.000000,
1459,363170.868352,4103580.349709,613633.536181,55398334.721066,325601.468177,0.000000,
1460,338581.681073,6163691.402998,739863.673456,22600201.810991,333565.656168,0.000000,
1461,439495.089846,6172017.901749,663009.735539,51433482.514571,328993.467256,0.000000,
1462,437573.609872,0.000000,1051182.580038,30901750.104080,301774.903360,0.000000,
1463,402909.359388,4125791.840133,1193618.977187,45383710.241465,402909.359388,0.000000,
1464,305110.988569,0.000000,1154882.915411,28919478.559534,148773.126658,0.000000,
1465,290372.197058,0.000000,684268.394807,45506120.732723,328246.831457,0.000000,
1466,285706.388805,2071244.900083,621980.280054,37282408.201499,189628.134163,0.000000,
1467,336726.328320,0.000000,878526.585918,39406601.165695,217732.813801,0.000000,
1468,390417.870006,0.000000,1059705.647160,53997326.602831,362530.879291,0.000000,
1469,396019.623540,0.000000,751421.849793,33273771.856786,269090.257020,0.000000,
1470,312665.504754,0.000000,1026966.373339,54142480.641132,333001.472543,0.000000,
1471,216359.586819,0.000000,939255.147485,37533552.039967,302903.421547,0.000000,
1472,369578.917517,0.000000,769743.676483,48023849.188177,305858.414497,0.000000,
1473,341999.573719,0.000000,803954.221803,48088202.747710,393044.286215,0.000000,
1474,232564.460824,4187182.556203,615912.473172,29310277.893422,224897.500577,0.000000,
1475,325002.333667,4192786.011657,969888.854015,46120646.128226,437601.567379,0.000000,
1476,289562.031971,0.000000,691873.881700,50380718.567860,381811.882864,0.000000,
1477,446470.168699,2102002.081599,1216246.321628,65162064.529559,313042.302191,0.000000,
1478,262073.439726,4209618.859284,896702.259454,23152903.726062,328876.473382,0.000000,
1479,285578.210785,0.000000,823288.535595,44259991.673605,264995.997395,0.000000,
1480,285959.108656,0.000000,904249.073318,40098165.174854,141691.450235,0.000000,
1481,330194.174126,0.000000,975104.670465,52831067.860117,268282.766477,0.000000,
1482,276389.353654,4232115.112406,625104.893312,40205093.567860,255724.729082,0.000000,
1483,390563.983139,4237748.542881,775954.933389,31783114.071607,349179.720025,0.000000,
1484,458422.407520,4243385.720233,1012673.227912,61529092.943381,331514.509393,0.000000,
1485,298241.005928,2124513.322231,1148876.222838,53112833.055787,446064.808867,0.000000,
1486,384333.102237,0.000000,1064706.567007,46801384.471274,303830.898390,0.000000,
1487,444650.069847,2130159.866778,902301.603725,53253996.669442,338038.064796,0.000000,
1488,309845.371040,0.000000,877461.260844,55457634.679434,307241.628426,0.000000,
1489,232040.329043,2135813.905079,795194.386046,49123719.816819,182503.629584,0.000000,
1490,310667.241690,2138643.734388,668326.166996,57743380.828476,274118.154432,0.000000,
1491,423485.132832,4282950.874271,658754.651072,47112459.616986,399958.181008,0.000000,
1492,437133.307159,2144309.013322,821915.320048,38597562.239800,392634.707029,0.000000,
1493,403637.997185,0.000000,993368.837228,66561478.351374,207061.050504,0.000000,
1494,372677.506853,2149981.786012,766350.929584,19349836.074105,217832.627245,0.000000,
1495,370541.697430,2152820.982515,720059.752452,47362061.615321,286447.127800,0.000000,
1496,360505.006331,0.000000,934155.308376,51735889.258951,428922.014832,0.000000,
1497,271394.060756,0.000000,972275.809892,28060564.945878,295108.104900,0.000000,
1498,472267.598224,4322699.625312,1005217.625271,82131292.880933,464352.498813,0.000000,
1499,541577.494015,6492589.508743,1017108.952175,64925895.087427,295886.240633,0.000000,
1500,423250.989573,0.000000,685137.539371,52009081.598668,372989.934561,0.000000,
1501,280772.611569,0.000000,932376.974266,34718328.059950,291367.804458,0.000000,
1502,312969.045520,4345495.628643,1127219.019881,30418469.400500,307664.485426,0.000000,
1503,446168.378565,0.000000,576300.822313,52214447.960033,390397.331244,0.000000,
1504,369635.827337,0.000000,928078.444177,56639909.450458,191466.040059,0.000000,
1505,268936.663397,4362631.973356,921307.777576,41445003.746878,271599.402638,0.000000,
1506,258624.330722,2184175.791007,773206.761953,39315164.238135,290619.093286,0.000000,
1507,339054.881024,0.000000,1449659.845637,32805562.031640,296339.305461,0.000000,
1508,441081.138058,0.000000,1117405.549747,61317228.559534,259302.244798,0.000000,
1509,353326.624379,0.000000,559433.821933,30698730.224813,256964.817730,0.000000,
1510,377910.592923,2195633.742714,696856.412483,48303942.339717,337707.338357,0.000000,
1511,373036.993505,2198502.914238,893678.552785,48367064.113239,209330.111463,0.000000,
1512,284845.751557,0.000000,1128634.109942,52832975.020816,220352.373846,0.000000,
1513,298671.146745,0.000000,1027859.261772,63923159.450458,215258.484141,0.000000,
1514,447243.892978,4414243.338884,600815.591169,46349555.058285,272118.272233,0.000000,
1515,374987.510408,0.000000,938817.651957,33149975.020816,331823.480433,0.000000,
1516,361969.605763,2212876.873439,813080.980109,48683291.215654,318749.354328,0.000000,
1517,208268.201893,0.000000,992654.936296,48746660.283097,389488.585359,0.000000,
1518,327704.331194,2218639.571191,1031862.398222,39935512.281432,357495.634030,0.000000,
1519,406773.143962,0.000000,1025068.322784,44430474.604496,284741.200773,0.000000,
1520,339417.993576,0.000000,999246.573087,44488195.253955,306833.866192,0.000000,
1521,361609.606842,2227297.668609,1174551.504931,28954869.691923,429581.337452,0.000000,
1522,291296.456215,4460374.895920,1146129.047353,35682999.167361,353911.582318,0.000000,
1523,400711.215589,0.000000,716918.705441,46894661.115737,228977.837479,0.000000,
1524,368476.934377,2235972.626978,982605.158340,42483479.912573,330264.511553,0.000000,
1525,549331.632514,4477736.053289,860892.856925,33583020.399667,286964.285642,0.000000,
1526,342066.238365,0.000000,870216.510401,35868244.796003,301018.289761,0.000000,
1527,265786.683704,2244664.446295,896002.531663,76318591.174022,383609.646584,0.000000,
1528,422515.969002,2247565.466278,1146829.058721,60684267.589509,290822.679963,0.000000,
1529,436797.447745,0.000000,642833.979700,51760772.273106,326911.297369,0.000000,
1530,371344.448347,2253373.126561,690425.603964,29293850.645296,352089.551025,0.000000,
1531,468222.119588,2256279.766861,782206.364488,49638154.870941,366314.952383,0.000000,
1532,377818.352590,2259188.280600,915589.000438,15814317.964197,397122.939949,0.000000,
1533,428009.391486,0.000000,803553.115629,38455677.352206,292703.196758,0.000000,
1534,561275.901445,4530021.856786,586160.054711,36240174.854288,370497.393072,0.000000,
1535,490017.988346,0.000000,683810.413116,61233976.686095,492786.451557,0.000000,
1536,451839.714844,2270841.069942,1094949.002230,29520933.909242,279974.301836,0.000000,
1537,352499.251417,0.000000,1013088.399743,40927661.115737,252578.203771,0.000000,
1538,389080.833416,4553357.410491,969922.934730,25043465.757702,208436.160758,0.000000,
1539,473061.592553,2279600.333056,998994.774862,34194004.995837,342273.975788,0.000000,
1540,337140.361268,0.000000,886038.304821,22825238.343047,468095.708207,0.000000,
1541,295724.629093,0.000000,521702.883400,45708984.179850,320833.324016,0.000000,
1542,497230.236044,0.000000,865962.770638,57209411.427977,396666.817518,0.000000,
1543,388783.539352,2291305.578684,953778.323159,59573945.045795,324452.450107,0.000000,
1544,341670.974109,0.000000,1167842.591831,50473204.621149,431289.590269,0.000000,
1545,510357.468833,2297169.442132,706648.802999,64320744.379684,476707.525833,0.000000,
1546,356583.534387,2300104.184013,909709.174341,78203542.256453,129156.240801,0.000000,
1547,264264.935470,0.000000,463869.301624,39151693.588676,219283.669858,0.000000,
1548,422237.418474,0.000000,641800.876081,43813606.473772,202673.960868,0.000000,
1549,419957.309440,0.000000,676441.303796,34633794.754371,205750.896571,0.000000,
1550,395093.584021,2311861.885928,905893.146220,67043994.691923,189080.500924,0.000000,
1551,474716.073194,0.000000,1229175.546664,11574029.975021,313651.691217,0.000000,
1552,681858.186746,0.000000,1165666.277756,37084031.640300,280099.421111,0.000000,
1553,365442.234519,4641399.666944,787542.179816,48734696.502914,252126.812963,0.000000,
1554,365906.730480,2323649.562864,1429589.086528,13941897.377186,192881.067230,0.000000,
1555,420333.218412,2326601.165695,1749495.017173,55838427.976686,269808.484791,0.000000,
1556,392429.859120,0.000000,969699.869275,23295546.419650,514708.728266,0.000000,
1557,341676.268312,4665019.983347,899747.506554,51315219.816819,395775.010794,0.000000,
1558,527418.743581,0.000000,781149.922926,21019204.933389,353513.103806,0.000000,
1559,525232.472289,0.000000,913447.777893,53783805.162365,262616.236144,0.000000,
1560,328685.958697,0.000000,537330.089001,39803583.784346,374416.179038,0.000000,
1561,346272.418350,7033050.374688,686821.325653,63297453.372190,240387.463979,0.000000,
1562,532959.668670,0.000000,684824.520495,56335556.203164,171922.473765,0.000000,
1563,487729.301103,4700562.864280,771759.894099,14101688.592839,284030.592995,0.000000,
1564,384931.013249,2353249.895920,1039888.259672,42358498.126561,203955.984632,0.000000,
1565,532105.399330,0.000000,747823.804463,58905505.828476,313510.748794,0.000000,
1566,339825.083457,0.000000,791965.236870,66057388.426311,524136.993129,0.000000,
1567,291233.910299,0.000000,614186.365285,42518997.502082,426758.601231,0.000000,
1568,349343.555587,2365142.485429,946980.877955,44937707.223147,285826.545480,0.000000,
1569,419161.921238,7104360.949209,818088.439383,42626165.695254,260169.468355,0.000000,
1570,474683.109636,4742200.041632,960943.856092,54535300.478768,248919.191638,0.000000,
1571,310091.224435,4748163.197336,881006.843256,47481631.973356,347765.859180,0.000000,
1572,432351.919487,0.000000,594846.600636,30901845.649459,310480.908625,0.000000,
1573,377693.540905,4760100.749376,868695.144082,57121208.992506,258574.808774,0.000000,
1574,314169.992515,0.000000,1117048.862276,66725052.039967,453801.100300,0.000000,
1575,419418.746097,0.000000,1264081.498653,62036692.756037,267961.976673,0.000000,
1576,347037.467226,0.000000,871968.089921,64503474.916736,419944.498156,0.000000,
1577,481789.205712,0.000000,791302.271199,50232218.567860,370831.691669,0.000000,
1578,403455.448961,4790010.199833,722126.781835,88615188.696919,301129.791615,0.000000,
1579,430305.474604,0.000000,866465.445462,31174021.648626,398105.745212,0.000000,
1580,448428.974517,7203000.312240,1072712.448844,79233003.434638,468945.332828,0.000000,
1581,322802.790277,0.000000,941997.233446,38464006.661116,413774.485719,0.000000,
1582,434858.868525,2407002.601998,1116529.527294,52954057.243963,308514.737805,0.000000,
1583,285364.558262,4820013.322231,1412113.277998,40970113.238968,202991.283712,0.000000,
1584,238591.333115,4826025.187344,1007385.628706,43434226.686095,212081.184991,0.000000,
1585,439437.304139,0.000000,982098.136095,41072346.794338,265431.928674,0.000000,
1586,324820.933473,0.000000,891781.108262,67732842.214821,230327.571008,0.000000,
1587,458272.037300,2422041.631973,1404382.049789,43596749.375520,437575.880776,0.000000,
1588,325629.951674,4850110.116570,760789.978002,41225935.990841,485484.655223,0.000000,
1589,411989.477254,0.000000,1019599.857378,48561407.160699,483124.351025,0.000000,
1590,362051.609875,4862175.062448,911064.296980,51052838.155704,465918.875003,0.000000,
1591,457583.511950,0.000000,707174.518468,24341065.778518,314960.079654,0.000000,
1592,416501.281383,0.000000,1026378.157693,70676697.439634,389726.199008,0.000000,
1593,291912.510449,2440150.291424,962119.804846,75644659.034138,446804.862932,0.000000,
1594,393675.652471,9772699.833472,876823.044141,29318099.500416,262450.434981,0.000000,
1595,346385.954413,4892402.997502,1012283.090914,48924029.975021,337427.696971,0.000000,
1596,472385.652083,2449229.912573,744455.869422,53883058.076603,418569.565137,0.000000,
1597,523859.295619,0.000000,697481.233595,63758765.195670,326289.504128,0.000000,
1598,383639.431333,0.000000,1081983.083682,66292893.734388,194816.898724,0.000000,
1599,450133.006837,2458326.394671,795234.978745,46708201.498751,426125.913139,0.000000,
1600,345528.155223,0.000000,531812.899778,68918144.462948,423647.564230,0.000000,
1601,294813.486523,0.000000,1320644.087589,64074402.164863,415145.521839,0.000000,
1602,403609.527410,0.000000,1204804.559433,83892951.082431,427705.618599,0.000000,
1603,597113.391835,2470481.265612,642349.254853,29645775.187344,286493.799113,0.000000,
1604,504246.361547,0.000000,1014531.601676,22261722.002498,353274.397012,0.000000,
1605,405102.993396,0.000000,867645.963467,47054828.892590,417195.620064,0.000000,
1606,323875.767361,0.000000,1004922.941718,66949661.427977,378359.541309,0.000000,
1607,212141.879651,0.000000,1351646.833206,57101320.566195,236386.665897,0.000000,
1608,336809.799487,0.000000,1004360.753424,17400019.046628,370187.347183,0.000000,
1609,416212.718751,2488769.775187,1424845.000687,54752935.054122,270386.364736,0.000000,
1610,337637.341680,0.000000,1195418.696217,64787434.845962,419765.343710,0.000000,
1611,292368.859284,2494880.932556,1126838.311823,47402737.718568,283232.332431,0.000000,
1612,372007.564954,2497939.321399,948314.366400,64946422.356370,356761.353276,0.000000,
1613,329721.624802,0.000000,360251.404876,60023990.008326,299191.844727,0.000000,
1614,544095.441960,7512185.158201,938411.801582,32552802.352206,482961.122638,0.000000,
1615,407040.676146,7521377.185679,1291512.521304,62678143.213988,388677.938876,0.000000,
1616,370768.048035,2510191.611157,885553.437042,55224215.445462,214493.912086,0.000000,
1617,242367.541514,0.000000,518482.462226,57804965.445462,285318.751403,0.000000,
1618,291810.613627,5032657.993339,1007514.539682,83038856.890092,387033.024390,0.000000,
1619,372128.247619,2519400.499584,1347042.747580,45349208.992506,298317.686108,0.000000,
1620,508066.637609,0.000000,1099271.452282,63061846.898418,243256.147704,0.000000,
1621,271299.222490,2525549.125729,1143772.858454,42934335.137386,317543.408142,0.000000,
1622,456831.890681,0.000000,1142079.726703,48043898.730225,216069.137484,0.000000,
1623,463569.075738,2531705.245629,908595.388446,45570694.421316,302865.129482,0.000000,
1624,362023.895924,0.000000,1076789.023775,32952219.504580,284668.362607,0.000000,
1625,374856.118132,0.000000,1239193.778947,48219508.326395,396542.009263,0.000000,
1626,325683.734141,0.000000,1318243.685809,66064790.383014,638960.468886,0.000000,
1627,416139.350021,0.000000,1186307.699313,61056959.200666,468933.148158,0.000000,
1628,376223.789060,2547128.330558,1113124.929614,56036823.272273,376223.789059,0.000000,
1629,404697.770778,5100437.135720,955709.350993,33152841.382182,389132.471902,0.000000,
1630,380253.787585,0.000000,810376.924361,68939388.322231,345968.610015,0.000000,
1631,558589.397751,0.000000,933062.737026,23007641.965029,430644.340166,0.000000,
1632,421792.688298,2559500.520400,659246.349859,69106514.050791,362429.272908,0.000000,
1633,494251.127600,2562598.251457,957220.538264,53814563.280599,450456.723889,0.000000,
1634,378966.602259,2565697.855953,1249650.200837,51313957.119067,338251.182181,0.000000,
1635,363745.999428,2568799.333888,1163360.049893,51375986.677769,376288.964925,0.000000,
1636,555696.747182,0.000000,979533.249270,51438053.705246,404999.324217,0.000000,
1637,386628.384936,0.000000,1018435.745684,36050110.741049,487214.631423,0.000000,
1638,604245.705076,5156230.016653,1032253.079506,36093610.116570,497243.861469,0.000000,
1639,299336.276979,2581223.980017,1197345.107918,38718359.700250,349750.807839,0.000000,
1640,223984.097394,0.000000,776057.576887,38765022.377186,369100.554861,0.000000,
1641,457983.268846,5174895.087427,1118110.877044,46574055.786844,300058.003726,0.000000,
1642,486995.323365,2590562.135720,875959.120599,95850799.021649,284607.656512,0.000000,
1643,588896.752706,0.000000,813690.674438,57060929.225645,471750.624480,0.000000,
1644,361370.667927,0.000000,1261627.419604,38951954.100749,234573.942339,0.000000,
1645,717262.300337,0.000000,948944.370800,77997514.571191,238029.524448,0.000000,
1646,387659.652164,2603039.238135,822982.376315,41648627.810158,193829.826082,0.000000,
1647,480384.085446,2606163.197336,820788.702286,33880121.565362,286321.640332,0.000000,
1648,398145.909115,7827867.089925,923698.509146,83497248.959201,407701.410934,0.000000,
1649,369922.291726,10449666.944213,790868.347829,57473168.193172,366733.306453,0.000000,
1650,494884.861955,0.000000,1082361.085179,54926472.626978,217110.778148,0.000000,
1651,463511.079634,0.000000,1575937.670756,28805455.453789,444331.310822,0.000000,
1652,204828.991791,2621811.094921,1142561.719833,70788899.562864,448063.419542,0.000000,
1653,253138.131452,7874838.884263,845929.958270,52498925.895087,381309.337251,0.000000,
1654,503673.204077,0.000000,1401943.886508,86726751.144879,314394.738851,0.000000,
1655,366161.308447,0.000000,934674.918932,65780557.868443,253743.362871,0.000000,
1656,450208.543560,5268726.269775,469503.195427,68493441.507077,196162.293980,0.000000,
1657,650361.544619,0.000000,1323260.370488,50112610.741049,421769.120520,0.000000,
1658,506081.679802,0.000000,1299050.426499,89782113.447127,431942.325437,0.000000,
1659,471184.494692,0.000000,1084369.796003,44944546.211490,358229.307608,0.000000,
1660,452358.790262,5293890.299750,752854.272365,26469451.498751,546061.682530,0.000000,
1661,381727.599844,0.000000,905794.304713,39751430.058285,410842.416781,0.000000,
1662,424286.388108,2653247.398002,1114156.622208,45105205.766028,288255.637722,0.000000,
1663,343723.805195,2656401.332223,1352196.478927,85004842.631141,389121.288900,0.000000,
1664,496719.045901,0.000000,1490157.137703,53191142.797669,590868.407543,0.000000,
1665,627324.170471,5325429.641965,1033622.208341,15976288.925895,282783.434357,0.000000,
1666,250576.570941,5331748.751041,1321221.919508,37322241.257286,416542.871175,0.000000,
1667,413778.743950,0.000000,1811503.792413,69394930.890924,462650.249141,0.000000,
1668,531699.773072,2672199.104913,815490.449497,50771782.993339,440364.842728,0.000000,
1669,506202.958208,5350728.559534,685823.362733,61533378.434638,323316.728146,0.000000,
1670,529690.033137,8035593.984180,774916.900330,77677408.513739,353126.688758,0.000000,
1671,281526.149270,0.000000,1054086.279825,26817002.497918,386280.065278,0.000000,
1672,390014.226502,0.000000,1563334.336483,75176389.258951,272026.729409,0.000000,
1673,416725.526884,0.000000,820325.840323,67201092.839301,347818.156297,0.000000,
1674,542054.458224,0.000000,394221.424163,61898019.879267,216821.783290,0.000000,
1675,440733.503331,5388789.342215,674256.478976,26943946.711074,259835.423605,0.000000,
1676,516990.911530,5395145.920067,1113012.280873,59346605.120733,279899.538089,0.000000,
1677,514303.573113,0.000000,1002232.604015,59416568.692756,316494.506531,0.000000,
1678,577622.867047,0.000000,1082630.287952,35151157.056619,287161.082475,0.000000,
1679,525429.604155,5414238.134888,902152.716568,40606786.011657,211493.677144,0.000000,
1680,277912.118421,5420609.700250,876746.564066,56916401.852623,344081.670426,0.000000,
1681,390859.516280,0.000000,1467379.370442,35275402.581182,556477.955382,0.000000,
1682,358156.323080,2716682.035803,1044622.608982,51616958.680266,444379.141599,0.000000,
1683,312094.852597,2719873.438801,1255019.726400,67996835.970025,255652.166489,0.000000,
1684,704699.882361,13615333.576187,601654.144846,87138134.887594,392238.613767,0.000000,
1685,575736.453448,2726261.865112,1048306.259168,54525237.302248,422650.460046,0.000000,
1686,449800.964279,0.000000,1056199.301308,79154307.764363,349845.194439,0.000000,
1687,497028.820791,2732657.785179,670488.543483,68316444.629475,213488.889467,0.000000,
1688,574423.427153,0.000000,851616.127465,65660605.328893,364024.148603,0.000000,
1689,381168.184431,0.000000,902766.752600,54781223.980017,371137.442736,0.000000,
1690,311316.786614,8226797.148210,967425.283135,49360782.889259,371571.648540,0.000000,
1691,459142.674074,5490944.213156,1390833.647741,60400386.344713,469196.893214,0.000000,
1692,627445.348252,5497360.741049,1402524.896093,43978885.928393,426125.985177,0.000000,
1693,648333.579134,5503781.015820,1498221.638828,68797262.697752,413186.685147,0.000000,
1694,285868.791617,2755102.518734,1150201.490976,74387768.005828,218605.546530,0.000000,
1695,340075.630741,0.000000,1296327.899358,85507808.492923,340075.630741,0.000000,
1696,428118.389171,2761532.160699,1786635.797327,77322900.499584,326988.061020,0.000000,
1697,384743.013025,2764749.791840,1194728.303603,69118744.796003,374618.196892,0.000000,
1698,337886.877004,8303907.889259,814307.373581,58127355.224813,422358.596255,0.000000,
1699,568310.587531,0.000000,960715.517017,77593338.884263,399170.531718,0.000000,
1700,602838.963390,0.000000,1222611.605528,24969725.333056,497850.155159,0.000000,
1701,576414.353802,0.000000,854449.512695,63885698.168193,356020.630289,0.000000,
1702,668738.539646,0.000000,1320504.019909,41712990.736886,247806.666975,0.000000,
1703,377239.424096,0.000000,1230276.320026,66818278.101582,445210.491501,0.000000,
1704,561412.029917,0.000000,1514111.232202,55746513.322231,493362.086897,0.000000,
1705,633598.438679,0.000000,1573776.767041,72554515.403830,473495.607400,0.000000,
1706,501327.561276,0.000000,1084504.520312,61463441.090758,259189.759571,0.000000,
1707,699940.154038,0.000000,1041374.375520,75519786.844296,259490.008326,0.000000,
1708,389685.646330,0.000000,994723.886685,72806951.915071,334992.924038,0.000000,
1709,468848.299126,2803507.493755,852140.339288,39249104.912573,349069.536576,0.000000,
1710,462538.061213,0.000000,911371.290984,70168736.990008,222703.510955,0.000000,
