0,5.075625,5.076661,5.077657,5.077231,5.075564,5.073307,5.071539,5.071437,5.071478,5.071457,5.070970,5.072494,5.073998,5.073876,5.073063,5.073836,5.073612,5.069994,5.071620,5.073612,5.072494,5.070278,5.073124,5.073307,5.069486,5.070482,5.069689,5.070543
1,5.074954,5.075869,5.077353,5.076600,5.075421,5.073165,5.071986,5.072352,5.071701,5.070746,5.071030,5.071803,5.073002,5.072535,5.073754,5.073328,5.073734,5.071132,5.070990,5.072514,5.072413,5.070766,5.073124,5.072616,5.070949,5.069628,5.069425,5.070624
2,5.076174,5.074873,5.078044,5.076255,5.075787,5.073775,5.072372,5.071193,5.072210,5.070400,5.071254,5.072331,5.073287,5.073856,5.073470,5.072575,5.072697,5.070624,5.071437,5.073145,5.071620,5.071742,5.073998,5.073734,5.071457,5.070278,5.069465,5.070888
3,5.075401,5.075299,5.077292,5.076783,5.076031,5.073287,5.071254,5.070787,5.071945,5.072250,5.071152,5.072067,5.073978,5.074466,5.074527,5.072901,5.073348,5.069669,5.073206,5.073185,5.073734,5.071559,5.073714,5.073246,5.071193,5.071457,5.068042,5.071783
4,5.076234,5.075340,5.077393,5.078430,5.076702,5.073734,5.072453,5.072392,5.072291,5.071600,5.071376,5.073206,5.074080,5.073917,5.074893,5.074181,5.073836,5.071254,5.071661,5.073104,5.075279,5.072392,5.074364,5.073897,5.070807,5.070238,5.070705,5.070929
5,5.074242,5.073917,5.075015,5.075462,5.074303,5.071417,5.070807,5.070421,5.069872,5.069425,5.069425,5.070339,5.071742,5.072108,5.073734,5.070868,5.071457,5.068022,5.069242,5.072901,5.071864,5.069689,5.072758,5.070807,5.068307,5.067880,5.068428,5.069099
6,5.294802,5.293217,5.312325,5.300901,5.285106,5.300515,5.289151,5.304316,5.311695,5.321473,5.308910,5.315029,5.300555,5.316208,5.313647,5.330783,5.323628,5.312224,5.317387,5.311187,5.316431,5.326900,5.324888,5.327124,5.308402,5.317021,5.315130,5.322916
7,6.583503,6.547908,6.613223,6.581653,6.577323,6.614503,6.636153,6.635380,6.672398,6.659246,6.646134,6.676463,6.584377,6.667824,6.660099,6.696263,6.701996,6.678659,6.677846,6.669023,6.690937,6.710899,6.693112,6.700756,6.684188,6.719254,6.721389,6.749909
8,6.104735,6.089001,6.074426,6.104715,6.142830,6.136691,6.163870,6.139740,6.171107,6.128072,6.171879,6.157344,6.126283,6.156409,6.180966,6.130044,6.152547,6.186251,6.203835,6.203693,6.207839,6.155698,6.193203,6.214690,6.231806,6.170172,6.215198,6.204709
9,5.574680,5.602102,5.579233,5.622105,5.603180,5.617999,5.590617,5.594073,5.610173,5.602855,5.589092,5.626415,5.625297,5.654976,5.641010,5.612205,5.619564,5.623244,5.654935,5.681341,5.691404,5.611860,5.681545,5.676483,5.656927,5.643592,5.672336,5.616637
10,5.527986,5.555978,5.555490,5.562056,5.560836,5.590942,5.548050,5.557076,5.535020,5.547847,5.536056,5.570065,5.576713,5.554901,5.576570,5.580880,5.577383,5.601452,5.588218,5.571346,5.606981,5.609827,5.602143,5.587385,5.591755,5.618812,5.603586,5.577526
11,5.394308,5.415389,5.417950,5.387112,5.416486,5.420979,5.401240,5.411913,5.396768,5.416751,5.418621,5.413600,5.437363,5.418296,5.445007,5.436774,5.406648,5.439803,5.439417,5.425268,5.434558,5.423052,5.444194,5.447324,5.446206,5.458932,5.428378,5.406668
12,5.441551,5.453097,5.440799,5.436001,5.461168,5.445352,5.464075,5.424069,5.432383,5.455577,5.444356,5.450516,5.471718,5.461330,5.479097,5.451776,5.449072,5.471372,5.442913,5.449174,5.473039,5.449682,5.470092,5.466656,5.449174,5.483711,5.436652,5.431936
13,5.368573,5.351152,5.367536,5.342065,5.371541,5.353063,5.372415,5.349526,5.371765,5.362576,5.359100,5.359222,5.376013,5.355116,5.396077,5.370972,5.362007,5.379977,5.372252,5.367658,5.374082,5.366764,5.373777,5.369691,5.368736,5.363999,5.364995,5.385425
14,5.357596,5.330824,5.338426,5.328771,5.333141,5.328994,5.314988,5.324359,5.345867,5.340642,5.333243,5.329055,5.332287,5.330316,5.364711,5.356254,5.340886,5.340520,5.355949,5.359527,5.336902,5.341964,5.350217,5.350562,5.339971,5.353490,5.337329,5.356051
15,5.324868,5.323465,5.309093,5.330397,5.322367,5.319806,5.305536,5.318993,5.320456,5.319806,5.318627,5.313972,5.325742,5.340419,5.345887,5.344240,5.339301,5.333487,5.331739,5.359425,5.354120,5.342736,5.354628,5.329116,5.331535,5.329645,5.325457,5.314155
16,5.322306,5.336007,5.330458,5.302974,5.304946,5.309317,5.298746,5.310130,5.317793,5.318525,5.326677,5.314846,5.335987,5.336190,5.337227,5.338081,5.341842,5.320375,5.331698,5.324929,5.340541,5.343468,5.329604,5.316919,5.326697,5.317936,5.343488,5.329441
17,5.380892,5.359568,5.346680,5.308016,5.321493,5.297892,5.310618,5.326189,5.331312,5.347452,5.355685,5.342756,5.345236,5.348204,5.331474,5.357880,5.347513,5.341455,5.352128,5.342533,5.349038,5.356539,5.340805,5.333161,5.340967,5.328893,5.323465,5.334320
