,7,8,9,10,11,12,13
103,53411.425911,-3410430.575770,91521.894741,-2956938.485845,43741.089063,-4289071.500000,1935301.680000
104,56182.267459,-3264468.189842,94229.248166,-3077229.222315,45088.161717,-4359096.000000,2067764.480000
105,50213.482656,-3214879.527477,97148.790447,-3068517.121149,46122.053084,-4429687.500000,2068750.000000
106,54215.130190,-3653178.639467,95895.594224,-3147552.494588,46336.505891,-4500846.000000,2117223.360000
107,54654.918170,-3545203.889675,98880.768526,-3363903.723147,47462.223575,-4572571.500000,2140640.880000
108,50535.666944,-3601253.675271,101362.061615,-3386392.726062,47931.587011,-4644864.000000,2192834.560000
109,56294.746081,-3704506.909659,100763.781005,-3501863.591590,48797.613107,-4717723.500000,2181967.920000
110,60146.875102,-3841316.527893,103858.693825,-3540535.928393,49286.555861,-4791150.000000,2180776.000000
111,56130.811533,-3836340.835554,103500.380014,-3675590.419234,50322.446880,-4865143.500000,2244658.800000
112,56771.881915,-4139955.457119,104130.237663,-3438135.307244,50675.265651,-4939704.000000,2304149.760000
113,61640.186701,-4103501.878851,105592.585199,-3705830.771440,51526.887460,-5014831.500000,2384477.200000
114,59819.316688,-4165440.654455,107227.476819,-3913144.651124,52838.470241,-5090526.000000,2403231.040000
115,56297.501645,-4108341.413405,110250.943992,-3869337.458368,53567.528316,-5166787.500000,2392578.000000
116,61808.637997,-4325361.212323,111234.710346,-3788268.789342,54639.002342,-5243616.000000,2481423.360000
117,61347.392284,-4354040.746461,112254.144490,-4002415.017902,55788.855681,-5321011.500000,2439970.000000
118,57673.287031,-4507029.786844,110741.354595,-4007541.027477,56127.192325,-5398974.000000,2399544.000000
119,60876.081143,-4554487.367610,110960.275482,-4047733.412573,55949.404770,-5477503.500000,2456085.520000
120,61060.382705,-4620255.287261,114512.390879,-4234701.582015,56152.210885,-5556600.000000,2610720.000000
121,59503.352361,-4481642.559117,121769.189154,-4463019.640716,59298.754868,-5636263.500000,2638606.320000
122,61572.367118,-4885421.560366,119190.942520,-4394333.300583,59312.815142,-5716494.000000,2656808.640000
123,61600.865772,-4686302.948793,117181.158283,-4073343.748127,59098.934221,-5797291.500000,2723806.800000
124,62323.164498,-4713227.190674,122595.788874,-4247055.666944,60853.100489,-5878656.000000,2599464.960000
125,59080.729712,-4778915.976270,125458.396481,-4306247.366778,60739.570352,-5960587.500000,2635694.000000
126,62116.472569,-5004796.241465,122295.667417,-4785158.023314,61141.515990,-6043086.000000,2713100.480000
127,60721.783037,-5134314.593256,126966.470412,-4567550.646545,64106.908800,-6126151.500000,2681244.720000
128,60699.166697,-5204406.814321,129325.937682,-4629905.565362,64506.199248,-6209784.000000,2801959.680000
129,67183.246598,-5774080.814738,125875.385677,-4879848.196087,66091.654046,-6293983.500000,2896786.480000
130,66492.939742,-5303864.487927,127647.841276,-5240635.928393,64975.001504,-6378750.000000,2957400.000000
131,63002.380403,-5481609.103664,132223.399910,-5246669.574105,65974.582371,-6464083.500000,2876574.160000
132,69123.295028,-5338033.958368,140162.411194,-4840268.762698,67802.374310,-6549984.000000,2929587.200000
133,73783.207492,-5715489.593256,140433.457090,-5189225.646545,68403.006620,-6636451.500000,3046915.440000
134,75618.628487,-5701585.084097,137882.037723,-4901836.541216,70710.232550,-6723486.000000,2984421.440000
135,72593.032616,-5910900.156120,137782.991326,-5505815.851374,70148.065770,-6811087.500000,3057902.000000
136,71000.467592,-5964619.863447,141180.546205,-5577087.806828,71056.121897,-6899256.000000,3187042.560000
137,69207.882290,-5810442.478351,144180.126794,-5487193.727311,71603.611907,-6987991.500000,3157043.920000
138,63441.277467,-5908080.844296,142083.422095,-5300090.003331,72918.298162,-7077294.000000,3141469.760000
139,71560.525755,-5698928.903830,138163.909654,-5343710.856370,73526.250627,-7167163.500000,3282485.040000
140,74044.202748,-5770838.967527,142805.261241,-5578998.834305,74073.475229,-7257600.000000,3328000.000000
141,74350.217488,-5940322.692340,146700.312019,-5357585.806411,75091.205757,-7348603.500000,3448529.840000
142,71855.680162,-5743928.787677,149188.530736,-5153930.452956,77677.400383,-7440174.000000,3529293.120000
143,71986.013049,-4894215.538301,152008.224814,-5217755.609076,78426.677018,-7532311.500000,3526237.680000
144,73517.828824,1016527.713572,152771.919247,-2057140.895920,78100.234518,-7625016.000000,3543816.960000
145,73203.027811,4726779.111157,153208.664034,4012717.912157,79491.408557,-7718287.500000,3399858.000000
146,79449.569960,-3837041.070774,157466.056465,-3165922.835970,81371.623949,-7812126.000000,3591097.920000
147,81079.363806,-5790473.943797,162239.039016,-4850003.918818,81079.363806,-7906531.500000,3567560.880000
148,88475.590576,5085290.338052,165123.753239,8865919.813489,81407.823155,-8001504.000000,3447843.840000
149,87376.561326,19325440.367610,170197.896940,25960343.781432,84306.685321,-8097043.500000,3763197.360000
150,89405.039380,25645838.343047,170003.957904,39019006.536220,84249.880999,-8193150.000000,3923464.000000
151,90694.007612,27975346.774771,174250.085936,66267422.336803,85344.278708,-8289823.500000,3721794.480000
152,137662.468991,24396121.678601,182112.475658,68901443.910075,86582.172135,-8387064.000000,3907454.720000
153,281222.793523,13943188.450042,249430.087692,59051624.024563,87762.980752,-8484871.500000,3857249.520000
154,325403.312829,6419255.665279,337277.726871,43003806.039967,88295.844097,-8583246.000000,3984321.600000
155,127798.820959,-3719331.026228,239192.189670,12574902.945462,90189.113950,-8682187.500000,3721550.000000
156,131176.215862,-7417952.452956,211224.743131,-3761959.114072,92249.963000,-8781696.000000,4284600.320000
157,441647.417692,-8412227.786428,548902.504853,-7209022.020400,90901.072203,-8881771.500000,3842188.560000
158,768693.856693,-8626265.790175,863904.376654,-7231351.968360,92655.689850,-8982414.000000,3936420.160000
159,939072.978825,-8483354.973772,1202643.033616,-7192777.642381,93479.864485,-9083623.500000,4042292.560000
160,946519.740142,-8730154.371357,1982270.231675,-7243018.651124,93786.290071,-9185400.000000,4015008.000000
161,807110.370096,-8888801.264363,2191248.428291,-7139593.000416,95955.077754,-9287743.500000,4222237.680000
162,572814.667061,-8956263.492090,1831618.424245,-7497952.501249,98268.186732,-9390654.000000,4353818.560000
163,368552.275915,-9086324.151957,1329405.451349,-7549204.147794,99121.264344,-9494131.500000,4396435.920000
164,153398.981461,-9059045.275604,518848.346573,-7727075.250624,99626.823819,-9598176.000000,4677544.960000
165,85371.828337,-9446313.728143,237097.416333,-8356300.197752,100516.992782,-9702787.500000,4454726.000000
166,83172.099334,-9386678.323064,186974.952425,-8544102.969192,101883.513020,-9807966.000000,4641399.360000
167,75391.968515,-9389613.248543,203225.686617,-8210392.182764,102422.182289,-9913711.500000,4629895.600000
168,84242.905264,-9655842.484596,212073.397676,-8430868.296420,104207.579071,-10020024.000000,4622995.200000
169,82078.084713,-9691916.301832,205472.045581,-8253112.492506,106217.717574,-10126903.500000,4626583.920000
170,79481.516745,-9930009.866778,210706.734236,-8442124.771024,105404.585819,-10234350.000000,4848952.000000
171,82614.659604,-9761431.672356,206423.085647,-8633740.477519,107017.600721,-10342363.500000,4579095.120000
172,85210.246461,-10347350.328060,206398.318901,-8517195.457119,107846.070774,-10450944.000000,4804116.480000
173,84864.979164,-10106497.307660,205359.455025,-8815498.452540,107864.985161,-10560091.500000,4878129.040000
174,79076.243516,-10317262.286428,201166.882604,-9259631.145712,109674.214750,-10669806.000000,4838484.160000
175,86198.152840,-10423899.947960,203724.392240,-8642962.187760,110199.071874,-10780087.500000,5034510.000000
176,83658.195999,-10423130.837635,214077.510063,-9307595.450458,110673.311576,-10890936.000000,5270675.200000
177,84070.264796,-10820585.783930,212717.435423,-9075634.909659,112870.545492,-11002351.500000,5268709.840000
178,82684.533241,-10710379.378851,219454.946630,-9204730.336386,112405.537527,-11114334.000000,5309789.760000
179,82797.327424,-10967218.325146,220998.030838,-9409227.276020,115581.504774,-11226883.500000,5426921.040000
180,85872.726504,-11002781.015820,219108.254514,-9653905.079101,116197.187565,-11340000.000000,5148800.000000
181,82391.103460,-10886017.492506,223568.456886,-9447930.273522,116391.932033,-11453683.500000,5122846.800000
182,86712.274081,-11223936.914238,224492.139838,-10000836.164863,118346.120672,-11567934.000000,5193533.120000
183,90918.505576,-11412542.611574,222950.680759,-9636884.201915,119520.764797,-11682751.500000,5113212.720000
184,86296.475704,-11642205.941715,228055.400152,-9849010.271440,119939.832396,-11798136.000000,5649788.160000
185,89066.743260,-11481065.539134,225875.772311,-9906440.226894,121791.347680,-11914087.500000,5490146.000000
186,89549.616779,-11474097.257286,233082.755464,-10241827.898418,123370.643711,-12030606.000000,5448782.400000
187,92380.979121,-11866729.072856,238731.908578,-10421779.447544,122464.497931,-12147691.500000,5549802.480000
188,89466.476946,-11779029.262281,230556.323949,-10117453.908410,127509.286324,-12265344.000000,5395886.080000
189,94124.795363,-11892561.418401,231879.489073,-10255887.813072,128638.389762,-12383563.500000,6027978.000000
190,99465.191137,-12171875.395504,240306.190032,-10643430.349709,129115.927747,-12502350.000000,5464872.000000
191,95782.122689,-12246370.340133,241887.560083,-10828445.069525,130348.531048,-12621703.500000,5801976.720000
192,93711.454504,-12278524.915903,240485.578281,-10594528.246461,130713.334448,-12741624.000000,5835528.960000
193,93663.815462,-12394633.252706,241203.336869,-11119692.578268,131638.122659,-12862111.500000,6166554.480000
194,96954.175732,-12682879.988343,253422.961103,-10752469.913405,130101.679461,-12983166.000000,6129336.640000
195,101245.207729,-12671788.957119,253841.251833,-10853195.077019,134861.793822,-13104787.500000,5994458.000000
196,98401.427990,-12877347.357202,248632.485442,-11347722.044963,136972.825198,-13226976.000000,6274298.880000
197,98830.063484,-13085076.420899,254547.529459,-11541255.126145,137759.429978,-13349731.500000,6272254.800000
198,101536.311805,-13250470.736053,257714.119564,-10802054.832639,137673.487226,-13473054.000000,6109685.440000
199,101208.624054,-13507091.501665,256628.889728,-11889755.531640,141352.461201,-13596943.500000,6204234.960000
200,104348.745349,-13494713.905079,263626.719270,-11635887.926728,144195.910472,-13721400.000000,6346208.000000
201,104294.270388,-13388920.377602,271445.984907,-11741909.136969,144336.963108,-13846423.500000,6497806.640000
202,106705.451930,-13741187.605329,261735.581749,-11248262.542881,141701.348192,-13972014.000000,6848504.640000
203,107100.298038,-13865260.904663,273594.981423,-11349826.475021,144516.111449,-14098171.500000,6695512.560000
204,104620.548709,-13895890.171524,274390.401957,-11921855.200666,145643.003955,-14224896.000000,6755696.640000
205,105614.633298,-14162501.821399,271635.912054,-12028537.937136,147756.715214,-14352187.500000,6783750.000000
206,104453.001991,-14192982.719400,273296.577881,-11992164.234804,148722.607846,-14480046.000000,6893216.960000
207,106793.517723,-14367130.430058,288388.531776,-12629474.726478,149393.516153,-14608471.500000,6748237.840000
208,108033.709428,-14201825.365529,278927.827205,-12448826.198168,152495.900766,-14737464.000000,6574936.320000
209,105925.288175,-14572288.487510,277842.052662,-12803878.412573,153716.589639,-14867023.500000,6699862.160000
210,114232.058022,-14551177.893422,284205.693477,-13064604.204829,153428.825202,-14997150.000000,6665400.000000
211,111749.629281,-14877922.080350,295529.735723,-12778582.155287,156352.304517,-15127843.500000,6629570.640000
212,112226.889623,-15007014.074938,296247.611287,-11528173.109076,156478.026371,-15259104.000000,6842106.880000
213,108788.973849,-15136663.702331,294399.499979,-13000814.201915,155470.952328,-15390931.500000,6805669.040000
214,109662.177577,-15112997.940050,300813.844909,-12958775.625312,162130.273621,-15523326.000000,7170845.760000
215,115337.516949,-15449366.184430,298843.786189,-12914580.068693,159098.647225,-15656287.500000,7214594.000000
216,113200.590179,-15633301.428809,294132.351553,-13859469.621982,164467.773532,-15789816.000000,7418707.200000
217,119235.866640,-15766067.723980,302346.464554,-13924557.003747,167277.510709,-15923911.500000,7526646.000000
218,119078.340396,-15846335.865112,304903.294312,-13246418.712739,161826.499889,-16058574.000000,7354656.960000
219,121126.146818,-15926271.755620,302180.344919,-14267574.940466,167761.319056,-16193803.500000,7178967.280000
220,117926.637958,-15844004.662781,315384.160335,-14549083.763530,170156.062656,-16329600.000000,7626240.000000
221,118114.450254,-16139529.902998,330569.910218,-14017711.522481,169584.591383,-16465963.500000,7355377.840000
222,119498.479025,-16109171.685262,324881.283293,-14024566.356370,170994.852185,-16602894.000000,7688281.920000
223,122513.708769,-16353205.092839,320954.844833,-14306648.369276,170047.754291,-16740391.500000,7619682.960000
224,118962.980277,-16543844.842631,325371.881063,-14368872.319734,170633.282288,-16878456.000000,7606319.360000
225,121106.896236,-16904634.335970,317680.298202,-14824250.801415,176084.303699,-17017087.500000,7860874.000000
226,120782.790941,-16986226.466278,321524.452451,-15228944.617818,174895.158849,-17156286.000000,7712159.040000
227,123929.355619,-16781716.674854,328957.303089,-14724377.374271,179738.255917,-17296051.500000,7823794.160000
228,127888.603234,-16802652.109908,326844.071659,-15016680.419650,179860.356916,-17436384.000000,8044723.200000
229,128213.087952,-17344973.341799,319134.491772,-15312259.457535,176847.355691,-17577283.500000,8020449.360000
230,132675.348769,-17426025.187344,333923.657471,-14850046.835970,186489.260862,-17718750.000000,8105000.000000
231,132081.979888,-17565712.205246,344884.861896,-15087113.329309,187696.003216,-17860783.500000,8603416.560000
232,128271.381176,-17824927.713572,335584.490613,-15623966.847627,184111.584734,-18003384.000000,8001504.000000
233,131413.981240,-17726842.195254,346231.016924,-16048004.976270,188137.389299,-18146551.500000,8331411.440000
234,124266.273842,-17806818.889259,346907.835764,-15389483.335554,190291.521662,-18290286.000000,8118693.440000
235,130748.814764,-18130036.604913,339607.082416,-14779976.758951,187629.047856,-18434587.500000,8338806.000000
236,139569.811823,-18395289.472107,345872.892590,-15203069.655287,191801.285595,-18579456.000000,8131706.880000
237,135224.592196,-18601152.740633,350241.833357,-16002638.793922,196474.673890,-18724891.500000,7920596.080000
238,136887.875191,-18746190.419650,358833.456429,-15690952.701082,195266.565455,-18870894.000000,8248610.880000
239,135266.431275,-18640447.055371,368063.654063,-16127004.091174,195249.109436,-19017463.500000,8634666.320000
240,138786.500833,-18721344.379684,367742.127817,-16821677.435470,196218.651693,-19164600.000000,8420256.000000
241,135883.579640,-18865631.664030,354686.102526,-16504651.959617,199522.476471,-19312303.500000,8408856.240000
242,145168.426355,-19267673.500416,358665.073030,-16824267.172356,197993.148124,-19460574.000000,8484398.400000
243,145092.321151,-19155867.890508,371215.573722,-16240230.400916,198321.054618,-19609411.500000,8737428.080000
244,141336.428315,-19628244.809326,389185.795379,-16625107.423813,199911.761045,-19758816.000000,9316961.280000
245,139036.619549,-19382538.540799,386679.409798,-17080199.344296,204239.585075,-19908787.500000,9668578.000000
246,141544.247491,-19661654.892590,379813.577594,-16745400.104913,208130.209689,-20059326.000000,8937897.920000
247,149620.854036,-19742986.974604,384957.130685,-18006764.451707,210513.198566,-20210431.500000,9278976.240000
248,149511.794211,-20092988.263114,379058.450887,-17065436.223147,212832.177860,-20362104.000000,9210709.760000
249,148726.577761,-20243215.689842,376597.057856,-17260809.778102,209789.909028,-20514343.500000,9418507.760000
250,150001.122844,-20394002.622814,387904.752753,-17799102.539550,213269.817693,-20667150.000000,8788824.000000
251,145907.752307,-20545349.062032,392798.880123,-17999985.510824,210653.690928,-20820523.500000,9465076.080000
252,150708.837739,-20766557.255620,400609.766653,-18063769.578684,216525.670067,-20974464.000000,9913856.000000
253,153949.544368,-21128971.500000,411486.362390,-18196835.571607,223233.936510,-21128971.500000,9688770.000000
254,156538.829618,-20932420.271440,405750.130889,-18330389.880100,223412.961099,-21284046.000000,9855977.280000
255,152235.679277,-21156329.881349,405863.577075,-17968556.671524,220550.046567,-21439687.500000,10242650.000000
256,153344.860887,-21310473.851790,398019.792016,-19169807.740216,224857.185009,-21595896.000000,10024761.600000
257,160424.134136,-21608924.414238,410911.151867,-18302741.441715,227805.580587,-21752671.500000,9802897.040000
258,155310.189681,-21765227.155704,421660.011891,-19303850.802664,226890.599764,-21910014.000000,10108747.200000
259,159633.818923,-21703347.625729,410635.763612,-19005486.156120,227101.717531,-22067923.500000,10580148.720000
260,164276.430123,-21785767.194005,414929.369080,-20316991.174022,231959.895400,-22226400.000000,10618496.000000
261,153082.410516,-21941657.696503,418530.461925,-19131014.274355,234883.748808,-22385443.500000,9936452.240000
262,155265.090374,-22396070.652789,425788.441175,-19416403.708576,229192.984223,-22545054.000000,10236329.280000
263,161862.909952,-22330126.899667,423410.453544,-19554352.857202,234850.792390,-22705231.500000,10052771.280000
264,160242.040142,-22790423.960033,438674.179619,-18937269.921732,235130.048508,-22865976.000000,10485280.000000
265,162208.387089,-22570777.300167,424493.706981,-19907801.134471,236231.545713,-23027287.500000,10312326.000000
266,159607.482527,-22652826.699417,444126.203295,-19971130.196503,239949.882638,-23189166.000000,11039188.160000
267,164116.242725,-23197298.219400,431885.198257,-19416622.844713,243891.235808,-23351611.500000,11090162.160000
268,171237.001249,-23514624.000000,435469.151540,-18852908.762698,245973.158618,-23514624.000000,10742906.880000
269,171091.174990,-23208789.053705,429903.257806,-20079359.411740,242527.129952,-23678203.500000,11004726.960000
270,169584.634549,-23212125.187344,445961.909875,-20061001.124063,243727.598807,-23842350.000000,10529320.000000
271,164365.484706,-23769096.493339,456692.304819,-19723657.380100,248025.760486,-24007063.500000,11198215.440000
272,168421.955129,-23852870.228143,439849.866765,-21696422.268110,250610.794751,-24172344.000000,11316238.080000
273,169381.176304,-24016525.804746,465347.384553,-20558619.580766,250661.448420,-24338191.500000,10899389.040000
274,176172.974776,-24180740.887594,452419.004188,-19808561.870108,254253.247848,-24504606.000000,11181360.960000
275,177970.524283,-24263997.470858,461472.475706,-20677205.214405,252104.941205,-24671587.500000,11549958.000000
276,171665.269125,-24182563.144047,481637.866830,-21063842.078268,249809.621487,-24839136.000000,11249894.400000
277,175146.981028,-24676743.173605,487015.799757,-21123778.664863,260174.605280,-25007251.500000,11678871.600000
278,180796.321270,-24843196.281432,476694.060499,-20850343.658618,259187.898032,-25175934.000000,11217721.280000
279,181807.303029,-24926465.244380,483067.727666,-21744206.501665,258681.357771,-25345183.500000,11164396.880000
