0,1253.448380,1266.255090,1258.022205,1238.812139,1230.579254,1277.232271,1271.743680,1229.664489,1266.255090,1319.768845,1355.444682,1320.226227,1328.459113,1359.561124,1379.685955,1356.816829,1358.646359,1353.615151,1388.376223,1402.097699,1381.515485,1361.390654,1360.018507,1366.421862,1351.328239,1321.598375,1394.779578,1352.243004
1,1274.518558,1250.313875,1254.852253,1264.937538,1285.108107,1279.056936,1283.091050,1255.356517,1283.091050,1328.474830,1352.679513,1356.713627,1356.713627,1339.568643,1391.003595,1383.439631,1375.875668,1372.345818,1395.541973,1420.755184,1413.191221,1347.636871,1354.696570,1365.286119,1368.815969,1362.260534,1378.901253,1394.533444
2,1334.593132,1367.245670,1351.749550,1365.031939,1340.680893,1343.448058,1352.856416,1324.631341,1412.073731,1420.928656,1448.600299,1439.745373,1473.504777,1447.493433,1501.176420,1505.603882,1459.668956,1459.668956,1518.886271,1543.237316,1492.874927,1511.138211,1476.271941,1469.077314,1477.378807,1453.027762,1513.351942,1484.573434
3,1524.610038,1522.795373,1517.956266,1545.176243,1516.141601,1553.039792,1520.375819,1518.561154,1576.025550,1600.221086,1641.958384,1600.221086,1659.500147,1687.929901,1706.076553,1664.944143,1639.538831,1617.157960,1682.485906,1765.960502,1703.052111,1680.066352,1652.241487,1656.475705,1655.870817,1665.549031,1710.310771,1670.388138
4,1727.247229,1733.833537,1687.070748,1721.319551,1695.632949,1729.881752,1673.239501,1714.074612,1811.551975,1781.913588,1871.487380,1904.418922,1822.748699,1889.929044,1887.294520,1911.005230,1834.604054,1868.194226,1891.246305,1927.471001,1934.715940,1878.073689,1879.390950,1846.459409,1857.656133,1868.852857,1862.925180,1870.170119
5,1802.002512,1829.874259,1848.455424,1869.895230,1801.287852,1880.615133,1775.560085,1784.850668,1870.609890,1885.617754,1988.528821,1948.507851,1983.526200,1991.387462,1994.960763,2002.822025,1980.667559,1965.659695,2054.992218,2044.272316,2032.123092,1996.390083,1976.379598,2000.678044,1937.787948,1962.086394,2084.293286,2012.827267
6,1911.943047,1943.635082,1966.051399,1928.175553,1882.569942,1969.143305,1937.451270,1885.661848,1918.899835,1969.916282,2098.230374,2083.543821,2058.035598,2119.873714,2060.354527,2127.603479,2080.451915,2048.759880,2116.008832,2221.906607,2210.311960,2103.641209,2078.905962,2106.733115,2118.327762,2072.722150,2126.830503,2143.835985
7,2131.031018,2147.702610,2113.525845,2086.017717,2067.678965,2113.525845,2084.350558,2045.172314,2162.707044,2155.204827,2320.253596,2300.247685,2226.059097,2346.094565,2253.567225,2301.914844,2235.228473,2288.577570,2360.265419,2381.938490,2396.942924,2360.265419,2323.587915,2347.761725,2346.928145,2234.394893,2345.260986,2296.079787
8,2270.293118,2332.149530,2308.841317,2277.464876,2342.907167,2329.460121,2252.363724,2230.848450,2350.078925,2403.867109,2487.238795,2420.900034,2495.307023,2497.099962,2552.681086,2525.786994,2523.097585,2447.794127,2478.274098,2556.266965,2531.165812,2512.339948,2473.791749,2493.514083,2469.309400,2460.344703,2509.650539,2534.751691
9,2425.736227,2510.361141,2395.925178,2417.081406,2451.700689,2515.169375,2395.925178,2393.040238,2469.971977,2535.363956,2626.720397,2635.375218,2633.451925,2603.640875,2676.726028,2642.106745,2639.221805,2561.328419,2704.613784,2803.663399,2695.958963,2618.065577,2607.487462,2608.449109,2621.912164,2592.101114,2680.572615,2686.342496
10,2581.505179,2609.291167,2588.708953,2576.359625,2592.825396,2572.243183,2569.155851,2537.253420,2632.960712,2668.979586,2808.938637,2820.258854,2734.842669,2827.462629,2808.938637,2837.753735,2869.656166,2767.774210,2932.431917,2886.121937,2908.762372,2841.870178,2787.327313,2815.113301,2815.113301,2798.647530,2892.296601,2843.928400
11,2813.614661,2814.713523,2796.032877,2834.493030,2818.010107,2818.010107,2825.702138,2698.234203,2815.812384,2925.698535,3037.782408,2983.938194,3008.113147,3087.231176,3100.417514,3044.375577,3046.573300,3052.067608,3075.143699,3153.162866,3097.120929,3078.440284,3033.386962,3097.120929,3000.421117,3050.968746,3063.056223,3079.539145
12,3026.167569,3037.876561,2951.230017,3081.199833,3070.661740,3006.262281,2960.597211,2971.135304,3099.934221,3186.580766,3231.074938,3290.790799,3221.707744,3231.074938,3356.361157,3248.638426,3180.726270,3270.885512,3293.132598,3398.513530,3338.797669,3247.467527,3171.359076,3269.714613,3233.416736,3269.714613,3318.892381,3309.525187
13,3213.277388,3213.277388,3179.656342,3254.369777,3244.407986,3230.710523,3143.544849,3080.038429,3209.541716,3305.423957,3421.229781,3406.287094,3385.118287,3453.605603,3447.379483,3525.828589,3437.417692,3401.306198,3507.150231,3586.844561,3498.433663,3502.169335,3417.494109,3459.831722,3438.662916,3436.172468,3548.242620,3481.000529
14,3388.500937,3392.466443,3322.409163,3335.627517,3418.903153,3322.409163,3354.133214,3281.432263,3383.213595,3469.132901,3642.293349,3618.500311,3644.937020,3623.787653,3623.787653,3593.385436,3622.465817,3562.983220,3720.281643,3752.005694,3757.293036,3689.879427,3599.994614,3717.637972,3527.293662,3564.305056,3720.281643,3662.120882
15,3547.332997,3536.127126,3585.152815,3551.535199,3540.329328,3585.152815,3561.340337,3443.678684,3548.733731,3645.384375,3887.711351,3852.693002,3803.667313,3854.093736,3893.314287,3781.255570,3866.700342,3932.534838,3901.718691,4005.373005,4052.997959,3827.479791,3830.281259,3847.090066,3785.457772,3841.487130,3985.762729,3924.130435
