0,17136.056379,16239.586640,15267.191403,15163.822954,13951.759276,13217.660332,14988.645448,14875.214584,15408.522602,15610.685675,15834.345728,16829.610091,17260.007042,16756.886270,16086.820878,15454.260854,16402.872200,16102.829267,16844.246331,17666.620102,17362.003344,17562.794270,16994.725180,16158.629934,15406.693072,14788.311905,16197.964831,15349.977639
1,25013.765622,23242.789653,21908.506506,22882.744994,20964.019606,19095.720642,21734.535347,22708.269571,23292.711812,22843.412384,24114.662503,24660.276398,25236.650411,25114.618468,24113.653975,23542.322604,23714.276706,23797.984568,23916.486662,26414.611647,25368.263374,25975.901769,24254.847959,24080.876800,22661.877262,21753.697388,23934.135910,22519.674750
2,35263.347368,32360.038643,32169.657743,32461.870287,30512.126360,28251.353172,30668.194424,31994.772963,33033.566420,32704.273875,34253.332419,35473.098418,35586.552152,35756.456037,34447.587349,33823.315095,33982.703756,33301.981352,34464.743767,37743.279964,35973.955146,36920.325318,34763.597506,34445.373618,32780.094175,31711.968777,33248.851798,32737.479846
3,44815.261790,41554.913409,43823.244843,44630.165945,40969.381454,39209.156262,42745.333745,43647.222323,45864.743133,44178.314323,47637.066094,48546.213332,48163.318986,49135.979505,46130.289133,46789.012581,47278.367283,47040.646149,47855.430800,50455.845956,47834.259706,49883.621546,48205.056285,46608.755844,44375.507936,43234.688446,44178.919211,43633.914779
4,55214.656809,51881.326187,56368.578021,58210.109817,54679.189946,52181.003213,56189.430436,56479.228000,59742.085124,58203.523509,61216.759549,61326.750898,61803.599618,62522.824482,59215.180462,61845.751991,61793.720155,62260.689412,61569.127043,64125.931919,60496.876054,64405.191390,62175.726036,60363.173996,56913.924347,55775.810275,56270.442027,57978.271766
5,65696.196544,62355.160169,68535.541468,71837.271532,66986.158182,64786.434126,69183.023597,71189.074743,73613.916758,72329.672401,74598.003835,74149.911898,74991.066938,75872.242949,73714.683844,74325.003644,74738.077232,74641.598107,75159.726742,76770.570804,74659.464611,78356.401760,75595.669457,73198.699189,70548.739215,69151.578549,67880.198076,69932.702134
6,77974.372509,76074.396374,82744.410233,88320.662405,83512.748833,80043.630488,85745.877822,85755.153539,88400.278980,86309.377660,87702.281238,89479.354116,89666.414419,90370.595972,88728.793975,88731.885880,87882.384753,88268.100005,88615.939412,89933.864273,88067.899103,92545.751726,88115.823643,86853.553086,83513.521810,81704.756897,80314.172248,81099.516330
7,92170.136080,91162.338292,99082.178474,105440.723985,99987.445965,96032.110562,103996.964044,99809.059922,104061.983257,101100.274787,103299.257884,105618.276449,105594.936219,107091.211677,105016.431947,104088.657805,102429.000737,102368.149423,101868.835218,106864.478014,103249.243105,107102.881792,103072.524221,99647.345471,97369.172309,93024.555213,93400.499632,94600.854317
8,105100.750972,109153.690661,117143.925443,124907.353381,116164.084019,116480.537836,121542.902451,119630.732498,120738.769095,117101.791365,119956.151013,119781.339414,122915.397621,122597.150864,120473.414053,119454.127960,117064.139636,115705.091512,117448.725154,122745.964840,120547.821041,122089.748992,119096.436534,112016.118537,111706.836477,107563.353345,106986.026833,107390.334685
9,118256.087003,126282.952407,132845.229814,144519.621333,135909.998000,134816.605647,140299.915403,141677.955193,134232.886071,136281.193644,136427.363950,137778.477631,136276.385410,139106.511789,135685.934307,133501.072896,130372.836026,129390.033049,134555.999379,136811.061002,135386.862169,136591.805544,131251.781153,123359.546294,121780.522334,118813.842117,118185.886790,119369.673937
10,131256.357739,142173.163721,145334.591698,151633.778106,154672.741913,153108.493695,161276.545079,161419.591462,146217.568652,148710.074694,152639.219230,151611.137671,151028.661032,150217.721824,146532.476517,144683.164644,141956.021370,142617.739530,143160.080853,147448.385013,144640.971106,143961.758065,139455.282443,133884.706389,131548.625169,128397.488299,128629.038200,129494.520273
11,129462.897277,145979.884540,151534.629442,145159.034997,164486.909987,169206.520145,180288.538411,175215.094848,158056.372467,157419.032794,162952.899327,161456.249959,159079.412527,155474.047933,151290.682188,151219.256190,148083.105458,150108.307210,148622.646457,151765.390357,149583.051411,149027.027490,144698.612027,138827.395012,138488.945669,131634.247609,130320.009250,133194.630944
12,118523.669650,135074.330558,142522.420691,135885.763739,162397.264571,178271.145712,183118.668609,181354.123439,163311.736886,162357.453997,166987.189634,166596.109284,159888.027477,156741.821191,157076.698376,155140.031016,151784.233764,152739.687552,152384.905079,149318.319942,149505.663822,149634.462739,144799.819734,139462.860949,140481.543297,131945.687760,129276.037469,133202.062656
